nan,13.3105773926,58.7531356812
nan,17.3007259369,63.1830368042
nan,15.882440567,38.6365585327
nan,17.2615203857,37.6810531616
nan,13.5184049606,36.6880111694
nan,14.5821228027,38.9192466736
nan,15.6795349121,35.8016242981
nan,14.1010370255,40.8237075806
nan,15.919667244,43.2429237366
nan,14.5444030762,33.7513046265
nan,18.9599494934,38.8475608826
nan,20.8493709564,41.3513946533
nan,10.8408136368,41.0253219604
nan,16.9719219208,40.851360321
nan,10.4012336731,38.7404289246
nan,13.3277015686,40.9676704407
nan,15.8172521591,38.4351997375
nan,12.9479084015,40.0493240356
nan,13.316157341,42.5646514893
nan,10.2090024948,29.521697998
nan,13.7286052704,36.4979019165
nan,10.2078781128,40.2272834778
nan,13.5623626709,47.4477767944
nan,12.4128456116,48.3910484314
nan,13.946059227,44.2075805664
nan,10.4057064056,46.1222572327
nan,11.5604810715,44.5411491394
nan,12.7165489197,37.3335113525
nan,11.207493782,41.6371307373
nan,13.0026874542,28.7808322906
nan,11.5924530029,34.2501831055
nan,15.333738327,38.8147239685
nan,16.6055793762,42.3709335327
nan,13.3663787842,41.7556686401
nan,10.1048707962,39.6530570984
nan,12.4647397995,40.5659217834
nan,10.1788702011,39.303478241
nan,10.556596756,37.2684440613
nan,10.4597263336,40.8689117432
nan,12.4826059341,29.7061882019
nan,10.2025814056,34.6509361267
nan,11.4559078217,38.4065132141
nan,11.7576904297,48.4477729797
nan,10.1935014725,49.9906044006
nan,13.8173313141,45.5582313538
nan,14.6972551346,46.4511680603
nan,11.5382356644,46.7270774841
nan,10.7432098389,43.9887580872
nan,13.6039791107,47.4882621765
nan,11.0470600128,35.0515632629
nan,12.5208044052,41.0926246643
nan,10.651725769,44.4853973389
nan,12.8140335083,52.9182701111
nan,10.9764900208,56.6148529053
nan,14.9485750198,50.3269195557
nan,15.7532558441,51.9477539062
nan,12.2286214828,52.9231376648
nan,11.3336839676,53.8841323853
nan,15.7262125015,57.4378929138
nan,10.979218483,42.9926719666
nan,12.7101049423,50.5617179871
nan,14.3891983032,53.889175415
nan,12.0923261642,31.6262359619
nan,14.6051864624,39.3680534363
nan,12.316742897,25.2649898529
nan,16.7779140472,34.1356163025
nan,17.6284427643,46.2347450256
nan,13.5426158905,18.896604538
nan,12.5124692917,27.3714389801
nan,15.4046373367,39.8635215759
nan,10.5560350418,46.7863121033
nan,12.3770904541,50.2852325439
nan,14.0987005234,21.7660732269
nan,11.6638860703,29.5988006592
nan,14.18318367,33.8711204529
nan,11.7386388779,33.4575805664
nan,15.9784154892,16.992603302
nan,16.7077217102,27.7227859497
nan,12.5882253647,11.8470907211
nan,11.6200332642,16.8279247284
nan,13.2431221008,33.4578132629
nan,10.4329710007,39.7434959412
nan,12.1650285721,27.8378334045
nan,12.2554550171,34.3327903748
nan,13.731754303,44.2793769836
nan,14.3632249832,21.133687973
nan,10.5600242615,27.9887218475
nan,12.1974840164,37.1432685852
nan,11.1275882721,45.5910797119
nan,11.1300621033,53.3246116638
nan,12.3167181015,22.4175872803
nan,12.835272789,29.4284820557
nan,11.9729642868,33.8955688477
nan,10.9227790833,35.7918663025
nan,10.9266777039,17.0272693634
nan,12.0234088898,27.6969203949
nan,12.4841356277,11.2253255844
nan,12.7817153931,16.4104499817
nan,11.5950365067,41.7889060974
nan,11.5470190048,49.4523925781
nan,12.67436409,34.371383667
nan,13.1679649353,41.8348999023
nan,20.6688690186,49.0308570862
nan,17.5221748352,24.741394043
nan,17.9538078308,31.9529037476
nan,18.403345108,40.7257499695
nan,16.9037342072,46.6371269226
nan,18.4403743744,52.5167732239
nan,17.6634426117,24.502412796
nan,22.8039722443,31.8785171509
nan,12.1755752563,36.7945556641
nan,25.5573329926,38.5007781982
nan,16.6538829803,17.9780158997
nan,22.5896282196,29.4419670105
nan,16.4062671661,11.4450883865
nan,18.9002990723,16.9458065033
nan,20.8181819916,51.617816925
nan,18.1473731995,60.6514396667
